DATA,1001,1002,1003,1004,1005,1010,1011,1012,1013,1020,1021,1022,1023,1030,1032,1034,1036,1040,1041,1042,1060,1062,1063,1064,1065,1066,1070,1072,1074,1080,1090
2025-12-08 12:47:08,5818,120,47,1558,5939,65533,65533,0,17,65512,0,0,65511,45,0,0,0,30,1,0,221,220,9997,9997,0,0,1,1,0,35,1123
2025-12-08 12:47:18,5821,120,47,1557,5942,65531,65533,0,16,65511,0,0,65511,45,0,0,0,30,1,0,221,220,9997,9997,0,0,1,1,0,35,1123
2025-12-08 12:47:29,5822,120,48,1557,5944,65532,65533,65535,17,65509,0,0,65511,45,0,0,0,30,1,0,221,220,9997,9997,0,0,1,1,0,35,1124
2025-12-08 12:47:38,5824,120,48,1557,5945,65530,65533,0,15,65510,0,0,65512,45,0,0,0,30,1,0,221,220,9997,9997,0,0,1,1,0,35,1124
2025-12-08 12:47:48,5826,120,48,1557,5948,65532,65533,0,16,65510,0,0,65511,45,0,0,0,30,1,0,221,220,9997,9997,0,0,1,1,0,35,1124
2025-12-08 12:47:58,5828,120,47,1557,5951,65530,65533,0,15,65509,0,0,65512,45,0,0,0,30,1,0,221,220,9997,9997,0,0,1,1,0,35,1125
2025-12-08 12:48:08,5830,120,47,1558,5952,65532,65533,0,17,65509,0,0,65511,45,0,0,0,30,1,0,221,220,9997,9997,0,0,1,1,0,35,1125
2025-12-08 12:48:50,5827,235,5949,1555,6027,65528,65530,65533,30,65502,0,14,65487,45,0,0,0,30,1,0,221,222,9997,9997,0,0,2,1,0,35,1164
2025-12-08 12:49:32,5826,187,5949,1555,6026,65527,65533,65534,32,65502,0,14,65488,45,0,0,0,30,1,0,221,224,9997,9997,0,0,2,1,0,35,1169
2025-12-08 12:50:14,5822,188,5945,1554,6023,65530,65533,65533,33,65502,0,15,65488,45,0,0,0,30,1,0,222,225,9997,9997,0,0,2,1,0,35,1174
2025-12-08 12:50:56,5817,187,5940,1555,6018,65529,65533,65534,33,65503,0,13,65488,46,0,0,0,30,1,0,222,225,9997,9997,0,0,2,1,0,35,1175
2025-12-08 12:51:38,5807,188,5930,1554,6007,65530,65533,65534,32,65503,0,14,65488,46,0,0,0,30,1,0,221,229,9997,9997,0,0,2,1,0,35,1173
2025-12-08 12:52:20,5810,187,5931,1554,6009,65531,65533,65533,29,65502,0,14,65488,46,0,0,0,30,1,0,222,229,9997,9997,0,0,2,1,0,35,1176
2025-12-08 12:53:02,5820,187,5942,1554,6022,65532,65533,65534,32,65501,0,15,65488,46,0,0,0,30,1,0,223,229,9997,9997,0,0,2,1,0,35,1182
2025-12-08 12:53:39,5833,188,5956,1554,6035,65529,65533,65533,32,65502,0,15,65489,46,0,0,0,30,1,0,222,229,9997,9997,0,0,2,1,0,35,1174
2025-12-08 12:54:19,5847,120,95,1557,5969,65533,65534,65535,17,65512,0,0,65511,46,0,0,0,30,1,0,223,227,9997,9997,0,0,1,1,0,35,1168
2025-12-08 12:55:01,5854,119,108,1557,5977,65533,65532,0,14,65512,0,0,65511,46,0,0,0,30,1,0,223,227,9997,9997,0,0,1,1,0,35,1157
2025-12-08 12:55:43,5864,120,59,1557,5987,65532,65533,0,16,65511,0,0,65512,46,0,0,0,30,1,0,223,225,9997,9997,0,0,1,1,0,35,1150
2025-12-08 12:56:25,3813,120,48,1558,5300,65531,0,0,20,65520,0,0,65522,46,0,0,0,30,1,0,224,225,9997,9997,0,0,1,1,0,35,1148
2025-12-08 12:57:07,122,119,48,90,1861,65531,65533,0,16,0,0,0,65535,46,0,0,0,30,1,0,224,224,9997,9997,0,0,1,1,0,35,1145
2025-12-08 12:57:49,121,119,48,90,691,65532,65533,0,16,0,0,0,65535,46,0,0,0,30,1,0,224,224,9997,9997,0,0,1,1,0,35,1144
